Date,Product_Name,Product_ID,Category,Unit_Price,Units_Sold,Supplier_ID,Lead_Time_Days,On_Time_Delivery_Rate,Unit_of_Measure
11/7/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.27,120,S003,10,0.85,kg
11/8/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.22,101,S009,10,0.6,kg
11/9/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.26,91,S003,10,0.55,kg
11/10/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.27,97,S009,10,0.71,kg
11/11/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.23,106,S010,10,0.66,kg
11/12/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.2,95,S002,10,0.9,kg
11/13/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.26,83,S005,10,0.92,kg
11/14/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.27,95,S008,10,0.96,kg
11/15/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.26,88,S009,10,0.78,kg
11/16/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.3,113,S008,10,0.96,kg
11/17/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.28,116,S008,10,0.96,kg
11/18/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.29,116,S002,10,0.9,kg
11/19/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.29,102,S006,10,0.88,kg
11/20/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.25,87,S005,10,0.71,kg
11/21/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.25,102,S006,10,0.88,kg
11/22/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.24,149,S001,10,0.95,kg
11/23/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.28,118,S010,10,0.75,kg
11/24/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.22,121,S001,10,0.95,kg
11/25/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.25,96,S001,10,0.95,kg
11/26/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.25,118,S008,10,0.96,kg
11/27/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.25,130,S006,10,0.88,kg
11/28/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.26,141,S005,10,0.92,kg
11/29/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.24,100,S008,10,0.96,kg
11/30/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.29,111,S009,10,0.87,kg
12/1/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.3,129,S007,10,0.8,kg
12/2/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.3,150,S007,10,0.8,kg
12/3/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.3,120,S002,10,0.9,kg
12/4/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.34,127,S004,10,0.98,kg
12/5/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.28,92,S002,10,0.9,kg
12/6/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.27,133,S007,10,0.8,kg
12/7/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.33,105,S008,10,0.96,kg
12/8/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.27,132,S004,10,0.98,kg
12/9/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.26,120,S002,10,0.9,kg
12/10/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.29,97,S010,10,0.43,kg
12/11/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.28,243,S001,10,0.95,kg
12/12/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.33,116,S002,10,0.9,kg
12/13/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.28,118,S001,10,0.95,kg
12/14/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.27,107,S004,10,0.98,kg
12/15/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.3,107,S006,10,0.88,kg
12/16/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.24,93,S010,10,0.61,kg
12/17/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.26,113,S004,10,0.98,kg
12/18/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.3,114,S009,10,0.87,kg
12/19/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.25,108,S001,10,0.95,kg
12/20/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.27,93,S006,10,0.88,kg
12/21/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.3,137,S001,10,0.95,kg
12/22/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.31,129,S007,10,0.8,kg
12/23/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.3,119,S010,10,0.55,kg
12/24/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.21,121,S002,10,0.9,kg
12/25/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.28,141,S005,10,0.92,kg
12/26/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.31,108,S002,10,0.9,kg
12/27/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.33,149,S007,10,0.8,kg
12/28/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.25,123,S005,10,0.59,kg
12/29/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.24,157,S004,10,0.98,kg
12/30/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.28,145,S009,10,0.87,kg
12/31/2021,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.24,137,S004,10,0.98,kg
1/1/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.29,118,S006,10,0.88,kg
1/2/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.31,143,S005,10,0.92,kg
1/3/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.32,132,S001,10,0.95,kg
1/4/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.31,139,S007,10,0.8,kg
1/5/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.32,133,S008,10,0.96,kg
1/6/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.32,136,S009,10,0.87,kg
1/7/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.3,121,S001,10,0.95,kg
1/8/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.3,110,S001,10,0.95,kg
1/9/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.34,136,S005,10,0.92,kg
1/10/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.31,124,S004,10,0.98,kg
1/11/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.31,100,S001,10,0.95,kg
1/12/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.3,129,S001,10,0.95,kg
1/13/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.26,153,S001,10,0.95,kg
1/14/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.29,118,S003,10,0.85,kg
1/15/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.3,106,S008,10,0.96,kg
1/16/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.33,125,S005,10,0.92,kg
1/17/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.34,131,S007,10,0.8,kg
1/18/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.29,85,S007,10,0.8,kg
1/19/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.32,111,S007,10,0.8,kg
1/20/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.27,124,S003,10,0.85,kg
1/21/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.3,144,S009,10,0.87,kg
1/22/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.32,106,S004,10,0.98,kg
1/23/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.35,196,S009,10,0.77,kg
1/24/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.27,145,S002,10,0.9,kg
1/25/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.27,173,S009,10,0.87,kg
1/26/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.34,134,S003,10,0.85,kg
1/27/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.34,132,S006,10,0.88,kg
1/28/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.3,137,S004,10,0.98,kg
1/29/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.31,159,S003,10,0.85,kg
1/30/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.28,188,S005,10,0.92,kg
1/31/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.29,165,S009,10,0.87,kg
2/1/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.27,151,S002,10,0.9,kg
2/2/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.31,159,S003,10,0.85,kg
2/3/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.32,153,S006,10,0.88,kg
2/4/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.37,127,S006,10,0.88,kg
2/5/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.35,143,S010,10,0.65,kg
2/6/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.33,122,S002,10,0.9,kg
2/7/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.29,124,S010,10,0.66,kg
2/8/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.3,147,S005,10,0.92,kg
2/9/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.31,105,S008,10,0.96,kg
2/10/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.34,120,S007,10,0.8,kg
2/11/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.27,141,S002,10,0.9,kg
2/12/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.31,124,S010,10,0.57,kg
2/13/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.31,147,S004,10,0.98,kg
2/14/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.27,125,S009,10,0.87,kg
2/15/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.34,168,S001,10,0.95,kg
2/16/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.25,130,S004,10,0.98,kg
2/17/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.31,152,S005,10,0.92,kg
2/18/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.31,173,S005,10,0.92,kg
2/19/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.35,152,S001,10,0.95,kg
2/20/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.33,127,S002,10,0.9,kg
2/21/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.27,131,S001,10,0.95,kg
2/22/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.29,152,S001,10,0.95,kg
2/23/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.27,151,S008,10,0.96,kg
2/24/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.31,169,S009,10,0.87,kg
2/25/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.29,158,S001,10,0.95,kg
2/26/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.31,121,S005,10,0.92,kg
2/27/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.28,164,S010,10,0.57,kg
2/28/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.29,157,S005,10,0.92,kg
3/1/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.35,155,S001,10,0.95,kg
3/2/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.35,171,S010,10,0.66,kg
3/3/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.3,163,S005,10,0.92,kg
3/4/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.26,145,S001,10,0.95,kg
3/5/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.36,135,S008,10,0.96,kg
3/6/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.33,128,S006,10,0.88,kg
3/7/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.31,120,S003,10,0.85,kg
3/8/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.3,139,S007,10,0.57,kg
3/9/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.32,160,S004,10,0.98,kg
3/10/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.32,134,S006,10,0.88,kg
3/11/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.35,128,S008,10,0.96,kg
3/12/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.39,160,S005,10,0.92,kg
3/13/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.31,139,S010,10,0.75,kg
3/14/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.36,144,S001,10,0.95,kg
3/15/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.31,134,S010,10,0.75,kg
3/16/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.31,169,S001,10,0.95,kg
3/17/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.28,161,S008,10,0.96,kg
3/18/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.28,130,S004,10,0.98,kg
3/19/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.28,112,S006,10,0.88,kg
3/20/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.36,139,S005,10,0.92,kg
3/21/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.34,160,S006,10,0.88,kg
3/22/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.37,178,S004,10,0.98,kg
3/23/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.29,165,S003,10,0.85,kg
3/24/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.32,127,S001,10,0.95,kg
3/25/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.32,163,S005,10,0.92,kg
3/26/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.32,224,S005,10,0.92,kg
3/27/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.29,176,S008,10,0.96,kg
3/28/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.35,142,S005,10,0.67,kg
3/29/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.3,167,S001,10,0.95,kg
3/30/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.31,165,S008,10,0.96,kg
3/31/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.36,157,S005,10,0.92,kg
4/1/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.34,155,S010,10,0.75,kg
4/2/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.36,138,S007,10,0.8,kg
4/3/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.33,142,S006,10,0.88,kg
4/4/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.36,153,S001,10,0.95,kg
4/5/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.34,147,S007,10,0.8,kg
4/6/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.28,159,S009,10,0.87,kg
4/7/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.29,141,S003,10,0.85,kg
4/8/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.31,144,S002,10,0.9,kg
4/9/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.33,153,S001,10,0.95,kg
4/10/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.31,136,S001,10,0.95,kg
4/11/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.36,164,S001,10,0.95,kg
4/12/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.35,114,S006,10,0.88,kg
4/13/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.33,137,S002,10,0.9,kg
4/14/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.34,153,S002,10,0.9,kg
4/15/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.37,147,S001,10,0.95,kg
4/16/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.29,134,S005,10,0.92,kg
4/17/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.36,137,S004,10,0.98,kg
4/18/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.34,125,S008,10,0.96,kg
4/19/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.41,147,S009,10,0.45,kg
4/20/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.36,164,S005,10,0.92,kg
4/21/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.34,153,S009,10,0.87,kg
4/22/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.33,147,S001,10,0.95,kg
4/23/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.35,138,S006,10,0.88,kg
4/24/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.31,169,S010,10,0.75,kg
4/25/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.29,137,S001,10,0.95,kg
4/26/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.34,145,S005,10,0.92,kg
4/27/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.34,151,S006,10,0.88,kg
4/28/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.3,178,S003,10,0.85,kg
4/29/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.28,168,S006,10,0.88,kg
4/30/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.35,150,S004,10,0.98,kg
5/1/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.35,157,S003,10,0.85,kg
5/2/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.31,153,S004,10,0.98,kg
5/3/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.29,148,S003,10,0.55,kg
5/4/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.36,151,S002,10,0.9,kg
5/5/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.35,140,S007,10,0.8,kg
5/6/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.33,158,S007,10,0.8,kg
5/7/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.4,113,S006,10,0.88,kg
5/8/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.34,146,S002,10,0.9,kg
5/9/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.33,173,S002,10,0.9,kg
5/10/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.31,140,S002,10,0.64,kg
5/11/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.32,147,S007,10,0.8,kg
5/12/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.29,127,S004,10,0.98,kg
5/13/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.31,137,S004,10,0.67,kg
5/14/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.37,230,S001,10,0.95,kg
5/15/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.33,115,S010,10,0.47,kg
5/16/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.34,143,S009,10,0.87,kg
5/17/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.28,162,S003,10,0.85,kg
5/18/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.38,190,S002,10,0.9,kg
5/19/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.35,173,S008,10,0.96,kg
5/20/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.32,158,S006,10,0.88,kg
5/21/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.37,116,S001,10,0.95,kg
5/22/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.28,132,S004,10,0.98,kg
5/23/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.39,133,S009,10,0.87,kg
5/24/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.32,149,S006,10,0.88,kg
5/25/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.29,136,S003,10,0.85,kg
5/26/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.31,132,S007,10,0.54,kg
5/27/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.29,161,S003,10,0.85,kg
5/28/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.35,205,S009,10,0.87,kg
5/29/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.32,168,S007,10,0.8,kg
5/30/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.27,164,S004,10,0.98,kg
5/31/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.28,159,S004,10,0.98,kg
6/1/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.27,114,S004,10,0.98,kg
6/2/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.34,160,S005,10,0.92,kg
6/3/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.32,124,S010,10,0.75,kg
6/4/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.28,122,S009,10,0.6,kg
6/5/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.3,167,S001,10,0.95,kg
6/6/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.31,122,S001,10,0.95,kg
6/7/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.3,154,S007,10,0.8,kg
6/8/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.3,145,S008,10,0.96,kg
6/9/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.3,120,S009,10,0.63,kg
6/10/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.36,127,S010,10,0.75,kg
6/11/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.3,141,S002,10,0.57,kg
6/12/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.36,114,S004,10,0.98,kg
6/13/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.3,173,S006,10,0.69,kg
6/14/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.33,143,S003,10,0.85,kg
6/15/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.34,116,S005,10,0.92,kg
6/16/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.31,129,S010,10,0.75,kg
6/17/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.3,122,S002,10,0.9,kg
6/18/2022,LDPE (Low Density Polyethylene),PP002,Plastics and Polymers,1.33,133,S007,10,0.8,kg
